name,id,nametype,recclass,fall,year,reclat,reclong,mass (Kg)
Yamato 694,24361,Valid,OC,Found,1969,-71.5,35.66667,0.062
Roosevelt County 043,22698,Valid,OC,Found,1969,34.08333,-103.61667,0.0521
Menindee Lakes 003,15481,Valid,OC,Found,1969,-32.91667,141.88333,0.172
Yamato 695,24362,Valid,OC,Found,1969,-71.5,35.66667,0.038
Yamato 696,24363,Valid,OC,Found,1969,-71.5,35.66667,0.041
Yamato 697,24364,Valid,OC,Found,1969,-71.5,35.66667,0.025
Garrison,10864,Valid,OC,Found,1969,33.86333,-103.34667,5.116
Forrest 003,10126,Valid,OC,Found,1970,-30.9,128.08333,0.074
Willaroy,24272,Valid,OC,Found,1970,-30.1,143.2,4.03
Tibooburra,23986,Valid,CC,Found,1970,-29.43333,142.01667,0.018600000000000002
Roosevelt County 045,22700,Valid,OC,Found,1970,34.23333,-103.25,0.0555
Roosevelt County 100,22755,Valid,OC,Found,1970,34.3,-103.45,0.0068
Forrest 004,10127,Valid,OC,Found,1970,-30.46667,128.2,0.064
Roosevelt County 044,22699,Valid,OC,Found,1970,34.25,-103.51667,0.43910000000000005
Answer,2309,Valid,UN,Found,1970,-21.65972,140.90694,11.09
Homewood,11902,Valid,OC,Found,1970,49.50833,-97.81667,0.325
Nejo,16941,Valid,OC,Fell,1970,9.5,35.33333,2.45
Dwaleni,7755,Valid,OC,Fell,1970,-27.2,31.31667,3.23
Lakeview,12449,Valid,OC,Found,1970,34.53333,-101.7,1.238
Hart Camp,11846,Valid,OC,Found,1970,33.99833,-102.17667,1.2
Poonarunna,18868,Valid,OC,Found,1970,-27.76667,137.85,0.076
Otto,18047,Valid,OC,Found,1970,35.16667,-105.98333,0.028
Etosha,10061,Valid,MIM,Found,1970,-18.5,16.0,110.7
Roosevelt County 047,22702,Valid,OC,Found,1970,34.13333,-103.36667,0.0303
Egvekinot,7773,Valid,NMIM,Found,1970,66.8,178.2,10.0
Ucera,24097,Valid,OC,Fell,1970,11.05,-69.85,4.59
Grady (c),10953,Valid,OC,Found,1970,34.8,-103.31667,5.7
Felt,10083,Valid,OC,Found,1970,36.55,-102.78333,5.4
Benedict,5017,Valid,MIM,Found,1970,41.0,-97.53333,16.38
Kiffa,12303,Valid,OC,Fell,1970,16.58333,-11.33333,1.5
Dora (stone),7713,Valid,OC,Found,1970,33.92333,-103.35,1.57
Isna,12051,Valid,CC,Found,1970,24.83333,31.66667,23.0
Euclid,10063,Valid,OC,Found,1970,47.95833,-96.7,2.5
Hereford,11876,Valid,OC,Found,1970,33.795,-102.24167,2.276
Roosevelt County 046,22701,Valid,OC,Found,1970,34.1,-103.48333,0.12040000000000001
Roosevelt County 048,22703,Valid,OC,Found,1970,33.61667,-103.45,0.0573
Forrest 005,10128,Valid,OC,Found,1970,-30.45833,128.21667,0.036
Big Rock Donga,5044,Valid,OC,Found,1970,-30.55,130.96667,19.0
Lost City,14711,Valid,OC,Fell,1970,36.00833,-95.15,17.0
Nimberrin,16979,Valid,OC,Found,1970,-31.51667,117.96667,0.786
Ellisras,10023,Valid,UN,Found,1970,-23.83333,27.91667,2.066
Ularring,24107,Valid,OC,Found,1970,-29.96667,120.6,0.2718
Two Buttes (b),24092,Valid,OC,Found,1970,37.63333,-102.41667,3.0
Malakal,15394,Valid,OC,Fell,1970,9.5,31.75,2.0
Kittakittaooloo,12327,Valid,OC,Found,1970,-28.03333,138.13333,3.6
Cockarrow Creek,5390,Valid,OC,Found,1970,-26.66667,120.16667,0.429
Nazareth (c),16930,Valid,OC,Found,1970,34.58333,-102.08333,0.222
Mills,16687,Valid,OC,Found,1970,36.23,-104.11889,88.0
Wernigerode,24243,Valid,OC,Found,1970,51.85,10.78333,0.024300000000000002
Dongtai,7708,Valid,OC,Fell,1970,32.91667,120.78333,5.5
Tillaberi,23999,Valid,OC,Fell,1970,14.25,1.53333,3.0
Bledsoe,5074,Valid,OC,Found,1970,33.59167,-103.02667,30.5
Lazbuddie,12746,Valid,OC,Found,1970,34.5,-102.75,8.6
Mundrabilla 002,16853,Valid,OC,Found,1971,-30.88333,127.55,0.251
Kabo,12220,Valid,OC,Fell,1971,11.85,8.21667,13.4
Shuangyang,23582,Valid,OC,Fell,1971,43.5,125.66667,3.9
Haverö,11859,Valid,AA,Fell,1971,60.24556,22.06194,1.544
Roosevelt County 065,22720,Valid,OC,Found,1971,33.61667,-103.45,0.4058
Poison Spring,18857,Valid,UN,Found,1971,38.17,-110.36667,0.524
Polujamki,18861,Valid,OC,Found,1971,52.1,79.7,18.35
Roosevelt County 051,22706,Valid,OC,Found,1971,34.21667,-103.35,0.0294
Ella Island,10018,Valid,OC,Found,1971,72.88333,-25.11667,7.5
Roosevelt County 050,22705,Valid,OC,Found,1971,34.08333,-103.5,0.013099999999999999
South Plains,23680,Valid,OC,Found,1971,34.26667,-101.25,4.763
Roosevelt County 049,22704,Valid,OC,Found,1971,34.08333,-103.5,0.0228
Galatia,10847,Valid,OC,Found,1971,38.64167,-98.88333,23.9
Rakity,22375,Valid,OC,Found,1971,51.8,79.9,11.4
Wichita,24256,Valid,OC,Found,1971,37.59183,-97.21497,2.367
Mulga (west),16849,Valid,CC,Found,1971,-30.18333,126.36667,0.1692
Bunjil,5164,Valid,OC,Found,1971,-29.62917,116.48222,38.75
Queretaro,22359,Valid,OC,Found,1971,20.63333,-100.38333,5.0
Marilia,15422,Valid,OC,Fell,1971,-22.25,-49.93333,2.5
Burns Flat,5174,Valid,OC,Found,1971,35.33333,-99.15,1.987
Melrose (b),15476,Valid,AA,Found,1971,34.39833,-103.605,0.0505
West Forrest,24245,Valid,OC,Found,1971,-30.75,127.98333,0.1706
Jeedamya,12077,Valid,OC,Found,1971,-29.58333,121.16667,0.914
Brownell,5150,Valid,OC,Found,1971,38.69667,-99.70833,2.0
Yongning,30365,Valid,NMIM,Found,1971,22.75,108.33333,60.0
Happy (c),11820,Valid,OC,Found,1971,34.58333,-102.05,0.8843
Cruz del Eje,51739,Valid,NMIM,Found,1971,-30.75,-64.78333,14.0
North West Forrest (E6),17007,Valid,EC,Found,1971,-30.6,127.81667,4.4
Elyria,10030,Valid,MIM,Found,1971,38.28,-97.365,10.9
Guadalupe y Calvo,11431,Valid,MIM,Found,1971,26.1,-106.96667,58.63
St. Vrain,23095,Valid,OC,Found,1971,34.31833,-103.47167,0.0455
Roosevelt County 054,22709,Valid,OC,Found,1971,34.3,-103.43333,0.3615
Noventa Vicentina,17930,Valid,OC,Fell,1971,45.29167,11.52722,0.177
Willowbar,24278,Valid,OC,Found,1971,36.73333,-102.2,2.07
Bronco,5147,Valid,OC,Found,1971,33.28333,-102.96667,0.972
Happy Canyon,11821,Valid,EC,Found,1971,34.80167,-101.56667,16.3
Roosevelt County 053,22708,Valid,OC,Found,1971,33.88333,-103.7,0.0108
Oro Grande,18031,Valid,OC,Found,1971,32.37167,-106.25833,0.513
Wethersfield (1971),24250,Valid,OC,Fell,1971,41.7,-72.65,0.35
Roosevelt County 055,22710,Valid,OC,Found,1971,34.3,-103.43333,0.0079
Happy (a),11818,Valid,OC,Found,1971,35.68,-101.99333,2.86
Lone Tree,14683,Valid,OC,Found,1971,41.5,-91.47917,20.676
Aguas Calientes,399,Valid,OC,Found,1971,-25.5,-68.4,0.2601
Anlong,2305,Valid,OC,Fell,1971,25.15,105.18333,2.5
Sanclerlandia,23132,Valid,MIM,Found,1971,-16.21667,-50.3,279.0
Salaices,23105,Valid,OC,Found,1971,27.0,-105.25,24.5
Roosevelt County 052,22707,Valid,OC,Found,1971,34.1,-103.48333,0.0177
Lider (a),14648,Valid,OC,Found,1972,34.655,-101.64,2.16
New Moore (a),16958,Valid,OC,Found,1972,33.11667,-102.11667,0.1003
Muleshoe,16846,Valid,OC,Found,1972,34.12167,-102.695,3.6
Kifkakhsyagan,12304,Valid,MIM,Found,1972,64.4,172.7,18.8
Dor el Gani,7711,Valid,MIM,Found,1972,26.95833,16.03333,2.575
Northbranch,17010,Valid,OC,Found,1972,39.99167,-98.34167,76.0
Roosevelt,22655,Valid,OC,Found,1972,34.86667,-98.95,5.2
Ipiranga,12043,Valid,OC,Fell,1972,-25.5,-54.5,7.0
Roosevelt County 056,22711,Valid,OC,Found,1972,34.41667,-103.58333,0.0103
Motpena (b),16761,Valid,UN,Found,1972,-31.2,138.3,0.304
Valera,24149,Valid,OC,Fell,1972,9.31667,-70.62833,50.0
Kenna,12277,Valid,AA,Found,1972,33.9,-103.55333,10.9
Kenna (b),12278,Valid,OC,Found,1972,33.70833,-103.76667,0.453
Mount Margaret,16781,Valid,OC,Found,1972,-28.83333,122.18333,0.85
Commodore,5416,Valid,OC,Found,1972,-31.2,138.3,0.3043
Mundrabilla 003,16854,Valid,OC,Found,1972,-30.85,127.53333,0.235
Flagler,30564,Valid,OC,Found,1972,39.23,-102.99,4.1
Delaware,6640,Valid,OC,Found,1972,35.28333,-93.5,8.346
Bowesmont (b),5125,Valid,OC,Found,1972,48.78333,-97.35,1.3
Anson,2308,Valid,OC,Found,1972,39.33333,-97.56167,3.9
Oldfield River,18010,Valid,OC,Found,1972,-33.0,121.0,0.15
Hardtner,11827,Valid,OC,Found,1972,37.06667,-98.66167,13.0
Lider (b),14649,Valid,OC,Found,1972,34.655,-101.64,1.8
West Point,24246,Valid,OC,Found,1972,33.075,-102.045,3.1
El Mirage,7809,Valid,MIM,Found,1972,33.68333,-112.26667,0.598
Mayfield,15450,Valid,OC,Found,1972,37.30833,-97.545,38.4
Happy (b),11819,Valid,OC,Found,1972,34.59333,-101.99333,2.505
Guibga,11442,Valid,OC,Fell,1972,13.5,-0.68333,0.288
Raguli,22373,Valid,OC,Found,1972,45.7,43.7,4.239
Arch,2327,Valid,CC,Found,1972,34.15,-103.22,0.9858
Watson 001,24221,Valid,NMIM,Found,1972,-30.5,131.55,93.0
Wellman (e),24241,Valid,OC,Found,1973,33.67833,-102.315,0.959
Roosevelt County 057,22712,Valid,OC,Found,1973,34.21667,-103.28333,0.0077
Canon City,5253,Valid,OC,Fell,1973,38.47028,-105.24139,1.4
Yamato 7303,24369,Valid,OC,Found,1973,-71.5,35.66667,0.0035
Yamato 7304,24370,Valid,OC,Found,1973,-71.5,35.66667,0.5
Yamato 7306,24372,Valid,OC,Found,1973,-71.5,35.66667,0.0048
Yamato 7307,24373,Valid,OC,Found,1973,-71.5,35.66667,0.0181
Yamato 7308,24374,Valid,AA,Found,1973,-71.5,35.66667,0.48
Yamato 7302,24368,Valid,OC,Found,1973,-71.5,35.66667,0.011
Yamato 7309,24375,Valid,OC,Found,1973,-71.5,35.66667,0.009
El Sampal,7817,Valid,MIM,Found,1973,-44.53333,-70.36667,142.0
Yamato 7301,24367,Valid,OC,Found,1973,-71.83333,35.5,0.65
Yamato 7310,24376,Valid,OC,Found,1973,-71.5,35.66667,0.007
Yamato 7311,24377,Valid,OC,Found,1973,-71.5,35.66667,0.020300000000000002
Yamato 7312,24378,Valid,OC,Found,1973,-71.5,35.66667,0.039799999999999995
Wayside,24225,Valid,OC,Found,1973,34.80167,-101.68333,23.6
Puerto Libertad,18897,Valid,OC,Found,1973,29.9,-112.68333,0.066
Roosevelt County 002,22657,Valid,OC,Found,1973,33.71667,-103.65,0.0182
Yamato 7305,24371,Valid,OC,Found,1973,-71.5,35.66667,0.9
Lichtenberg,14646,Valid,OC,Fell,1973,-26.15,26.18333,4.0
Araslanovo,2324,Valid,OC,Found,1973,55.14167,48.2,132.0
Alkhamasin,475,Valid,MIM,Found,1973,20.6,44.88333,1200.0
Zerga,30402,Valid,OC,Found,1973,20.25,-12.68333,0.076
Nullagine,17940,Valid,OC,Found,1973,-21.86667,120.11667,0.102
Nurina 001,17961,Valid,OC,Found,1973,-30.66667,126.4,0.0027
Lueders,14750,Valid,NMIM,Found,1973,32.83611,-99.60417,35.4
Colonia Obrera,5405,Valid,MIM,Found,1973,24.01667,-104.66667,12.2
Kinclaven 001,12313,Valid,OC,Found,1973,-30.46667,125.7,0.0173
San Juan Capistrano,23128,Valid,OC,Fell,1973,33.48472,-117.6625,0.056
Yamato 74545,24923,Valid,OC,Found,1974,0.0,35.66667,0.02665
Yamato 74555,24933,Valid,OC,Found,1974,0.0,35.66667,0.0092
Yamato 74547,24925,Valid,OC,Found,1974,0.0,35.66667,0.038700000000000005
Yamato 74554,24932,Valid,OC,Found,1974,0.0,35.66667,0.00508
Yamato 74548,24926,Valid,OC,Found,1974,0.0,35.66667,0.02574
Yamato 74549,24927,Valid,OC,Found,1974,0.0,35.66667,0.00819
Yamato 74553,24931,Valid,OC,Found,1974,0.0,35.66667,0.01098
Yamato 74552,24930,Valid,OC,Found,1974,0.0,35.66667,0.011810000000000001
Yamato 74550,24928,Valid,OC,Found,1974,0.0,35.66667,0.0809
Yamato 74546,24924,Valid,AA,Found,1974,0.0,35.66667,0.00739
Yamato 74551,24929,Valid,OC,Found,1974,0.0,35.66667,0.020460000000000002
Yamato 74652,25030,Valid,OC,Found,1974,-71.5,35.66667,0.0079
Yamato 74556,24934,Valid,OC,Found,1974,0.0,35.66667,0.01427
Yamato 74583,24961,Valid,OC,Found,1974,0.0,35.66667,0.01297
Yamato 74582,24960,Valid,OC,Found,1974,0.0,35.66667,0.00785
Yamato 74581,24959,Valid,OC,Found,1974,0.0,35.66667,0.0115
Yamato 74580,24958,Valid,OC,Found,1974,0.0,35.66667,0.0008100000000000001
Yamato 74579,24957,Valid,OC,Found,1974,0.0,35.66667,0.00796
Yamato 74578,24956,Valid,OC,Found,1974,0.0,35.66667,0.00314
Yamato 74577,24955,Valid,OC,Found,1974,0.0,35.66667,0.01425
Yamato 74576,24954,Valid,OC,Found,1974,0.0,35.66667,0.0077599999999999995
Yamato 74575,24953,Valid,OC,Found,1974,0.0,35.66667,0.0064800000000000005
Yamato 74574,24952,Valid,OC,Found,1974,0.0,35.66667,0.0046
Yamato 74573,24951,Valid,OC,Found,1974,0.0,35.66667,0.00903
Yamato 74572,24950,Valid,OC,Found,1974,0.0,35.66667,0.0013
Yamato 74571,24949,Valid,OC,Found,1974,0.0,35.66667,0.00661
Yamato 74570,24948,Valid,OC,Found,1974,0.0,35.66667,0.0033599999999999997
Yamato 74569,24947,Valid,OC,Found,1974,0.0,35.66667,0.00033
Yamato 74568,24946,Valid,OC,Found,1974,0.0,35.66667,0.00412
Yamato 74567,24945,Valid,OC,Found,1974,0.0,35.66667,0.006889999999999999
Yamato 74566,24944,Valid,OC,Found,1974,0.0,35.66667,0.0114
Yamato 74565,24943,Valid,OC,Found,1974,0.0,35.66667,0.00392
Yamato 74564,24942,Valid,OC,Found,1974,0.0,35.66667,0.00851
Yamato 74563,24941,Valid,OC,Found,1974,0.0,35.66667,0.003
Yamato 74562,24940,Valid,OC,Found,1974,0.0,35.66667,0.005849999999999999
Yamato 74561,24939,Valid,OC,Found,1974,0.0,35.66667,0.006
Yamato 74560,24938,Valid,OC,Found,1974,0.0,35.66667,0.00782
Yamato 74559,24937,Valid,OC,Found,1974,0.0,35.66667,0.00484
Yamato 74558,24936,Valid,OC,Found,1974,0.0,35.66667,0.00962
Yamato 74557,24935,Valid,OC,Found,1974,0.0,35.66667,0.01205
Yamato 74544,24922,Valid,OC,Found,1974,0.0,35.66667,0.009380000000000001
Yamato 74543,24921,Valid,OC,Found,1974,0.0,35.66667,0.01647
Yamato 74536,24914,Valid,OC,Found,1974,0.0,35.66667,0.00166
Yamato 74541,24919,Valid,OC,Found,1974,0.0,35.66667,0.02183
Yamato 74516,24894,Valid,OC,Found,1974,0.0,35.66667,0.00313
Yamato 74515,24893,Valid,OC,Found,1974,0.0,35.66667,0.0062699999999999995
Yamato 74514,24892,Valid,OC,Found,1974,0.0,35.66667,0.01285
Yamato 74513,24891,Valid,OC,Found,1974,0.0,35.66667,0.00991
Yamato 74512,24890,Valid,OC,Found,1974,0.0,35.66667,0.01193
Yamato 74511,24889,Valid,OC,Found,1974,0.0,35.66667,0.03459
Yamato 74510,24888,Valid,OC,Found,1974,0.0,35.66667,0.01137
Yamato 74509,24887,Valid,OC,Found,1974,0.0,35.66667,0.00796
Yamato 74508,24886,Valid,OC,Found,1974,0.0,35.66667,0.006549999999999999
Yamato 74517,24895,Valid,OC,Found,1974,0.0,35.66667,0.00807
Yamato 74507,24885,Valid,OC,Found,1974,0.0,35.66667,0.1161
Yamato 74505,24883,Valid,OC,Found,1974,0.0,35.66667,0.00745
Yamato 74504,24882,Valid,OC,Found,1974,0.0,35.66667,0.00285
Yamato 74503,24881,Valid,OC,Found,1974,0.0,35.66667,0.00664
Yamato 74502,24880,Valid,OC,Found,1974,0.0,35.66667,0.02041
Yamato 74501,24879,Valid,OC,Found,1974,0.0,35.66667,0.03374
Yamato 74500,24878,Valid,OC,Found,1974,0.0,35.66667,0.01907
Yamato 74499,24877,Valid,OC,Found,1974,0.0,35.66667,0.01314
Yamato 74498,24876,Valid,OC,Found,1974,0.0,35.66667,0.124
Yamato 74497,24875,Valid,OC,Found,1974,0.0,35.66667,0.30119999999999997
Yamato 74506,24884,Valid,OC,Found,1974,0.0,35.66667,0.01651
Yamato 74542,24920,Valid,OC,Found,1974,0.0,35.66667,0.01485
Yamato 74518,24896,Valid,OC,Found,1974,0.0,35.66667,0.00161
Yamato 74520,24898,Valid,OC,Found,1974,0.0,35.66667,0.0028599999999999997
Yamato 74540,24918,Valid,OC,Found,1974,0.0,35.66667,0.01865
Yamato 74539,24917,Valid,OC,Found,1974,0.0,35.66667,0.0681
Yamato 74538,24916,Valid,OC,Found,1974,0.0,35.66667,0.00954
Yamato 74537,24915,Valid,OC,Found,1974,0.0,35.66667,0.0089
Yamato 74584,24962,Valid,OC,Found,1974,0.0,35.66667,0.00982
Yamato 74535,24913,Valid,OC,Found,1974,0.0,35.66667,0.00075
Yamato 74534,24912,Valid,OC,Found,1974,0.0,35.66667,0.0076100000000000004
Yamato 74533,24911,Valid,OC,Found,1974,0.0,35.66667,0.00903
Yamato 74496,24874,Valid,OC,Found,1974,0.0,35.66667,0.016309999999999998
Yamato 74519,24897,Valid,OC,Found,1974,0.0,35.66667,0.0068
Yamato 74531,24909,Valid,OC,Found,1974,0.0,35.66667,0.01075
Yamato 74529,24907,Valid,OC,Found,1974,0.0,35.66667,0.013009999999999999
Yamato 74528,24906,Valid,OC,Found,1974,0.0,35.66667,0.00674
Yamato 74527,24905,Valid,OC,Found,1974,0.0,35.66667,0.01849
Yamato 74526,24904,Valid,OC,Found,1974,0.0,35.66667,0.00919
Yamato 74525,24903,Valid,OC,Found,1974,0.0,35.66667,0.01087
Yamato 74524,24902,Valid,OC,Found,1974,0.0,35.66667,0.01474
Yamato 74523,24901,Valid,OC,Found,1974,0.0,35.66667,0.03575
Yamato 74522,24900,Valid,OC,Found,1974,0.0,35.66667,0.0135
Yamato 74521,24899,Valid,OC,Found,1974,0.0,35.66667,0.008289999999999999
Yamato 74530,24908,Valid,OC,Found,1974,0.0,35.66667,0.01461
Yamato 74585,24963,Valid,OC,Found,1974,0.0,35.66667,0.00873
Yamato 74598,24976,Valid,OC,Found,1974,0.0,35.66667,0.007
Yamato 74587,24965,Valid,OC,Found,1974,0.0,35.66667,0.00996
Yamato 74638,25016,Valid,OC,Found,1974,0.0,35.66667,0.00033
Yamato 74637,25015,Valid,OC,Found,1974,0.0,35.66667,0.0027
Yamato 74636,25014,Valid,OC,Found,1974,0.0,35.66667,0.00122
Rabbit Flat,22367,Valid,OC,Found,1974,-20.36667,130.11667,0.295
Yamato 74635,25013,Valid,OC,Found,1974,0.0,35.66667,0.0042699999999999995
Yamato 74634,25012,Valid,OC,Found,1974,0.0,35.66667,0.00522
Yamato 74633,25011,Valid,OC,Found,1974,0.0,35.66667,0.0155
Stratford,23728,Valid,OC,Fell,1974,41.2,-73.13333,0.05
Yamato 74663,25041,Valid,OC,Found,1974,-71.5,35.66667,0.2139
Naragh,16909,Valid,OC,Fell,1974,33.75,51.5,2.7
Yamato 74632,25010,Valid,OC,Found,1974,0.0,35.66667,0.00302
Yamato 74631,25009,Valid,OC,Found,1974,0.0,35.66667,0.00323
Yamato 74630,25008,Valid,OC,Found,1974,0.0,35.66667,0.0039700000000000004
Yamato 74629,25007,Valid,OC,Found,1974,0.0,35.66667,0.0062
Yamato 74628,25006,Valid,OC,Found,1974,0.0,35.66667,0.00531
Orimattila,18028,Valid,OC,Found,1974,60.58333,25.58333,1.872
Yamato 74627,25005,Valid,OC,Found,1974,0.0,35.66667,0.00082
Yamato 74626,25004,Valid,OC,Found,1974,0.0,35.66667,0.00359
Enshi,10038,Valid,OC,Fell,1974,30.3,109.5,8.0
Yamato 74662,25040,Valid,CC,Found,1974,-71.80583,36.18611,0.1509
Yamato 74661,25039,Valid,OC,Found,1974,-71.5,35.66667,0.00531
Yamato 74639,25017,Valid,OC,Found,1974,-71.5,35.66667,0.0895
Yamato 74651,25029,Valid,OC,Found,1974,-71.5,35.66667,0.00107
Yamato 74650,25028,Valid,OC,Found,1974,-71.74861,35.99722,0.16319999999999998
Yamato 74649,25027,Valid,OC,Found,1974,-71.5,35.66667,0.00283
Yamato 74648,25026,Valid,AA,Found,1974,-71.5,35.66667,0.1855
Yamato 74647,25025,Valid,OC,Found,1974,-71.69583,36.01667,2.3238000000000003
Yamato 74646,25024,Valid,OC,Found,1974,-71.67917,35.97778,0.5547000000000001
Yamato 74645,25023,Valid,OC,Found,1974,-71.5,35.66667,0.0356
Yamato 74644,25022,Valid,OC,Found,1974,-71.5,35.66667,0.02045
Yamato 74643,25021,Valid,OC,Found,1974,-71.5,35.66667,0.038009999999999995
Yamato 74642,25020,Valid,CC,Found,1974,-71.70278,35.90833,0.0106
Yamato 74641,25019,Valid,CC,Found,1974,-71.70278,35.90556,0.0045899999999999995
Yamato 74654,25032,Valid,OC,Found,1974,-71.5,35.66667,0.045020000000000004
Yamato 74655,25033,Valid,OC,Found,1974,-71.5,35.66667,0.01055
Yamato 74656,25034,Valid,OC,Found,1974,-71.5,35.66667,0.01252
Yamato 74657,25035,Valid,OC,Found,1974,-71.5,35.66667,0.00894
Yamato 74658,25036,Valid,OC,Found,1974,-71.5,35.66667,0.01107
Yamato 74659,25037,Valid,AA,Found,1974,-71.79667,36.08472,0.0189
Yamato 74640,25018,Valid,OC,Found,1974,-71.71389,35.99722,1.0659
Yamato 74660,25038,Valid,OC,Found,1974,-71.79722,36.15278,0.0272
Danebury,5512,Valid,OC,Found,1974,51.13889,-1.53611,0.03
Yamato 74625,25003,Valid,OC,Found,1974,0.0,35.66667,0.00417
Yamato 74624,25002,Valid,OC,Found,1974,0.0,35.66667,0.0046
Yamato 74623,25001,Valid,OC,Found,1974,0.0,35.66667,0.00545
Yamato 74606,24984,Valid,AA,Found,1974,-71.5,35.66667,0.0029500000000000004
Yamato 74605,24983,Valid,OC,Found,1974,-71.73056,35.96111,0.5808
Yamato 74604,24982,Valid,OC,Found,1974,-71.5,35.66667,0.05857
Yamato 74603,24981,Valid,OC,Found,1974,-71.72778,35.98611,0.18869999999999998
Yamato 74602,24980,Valid,OC,Found,1974,0.0,35.66667,0.00526
Yamato 74601,24979,Valid,OC,Found,1974,0.0,35.66667,0.003
Yamato 74600,24978,Valid,OC,Found,1974,0.0,35.66667,0.0022299999999999998
Yamato 74599,24977,Valid,OC,Found,1974,0.0,35.66667,0.00421
Yamato 74653,25031,Valid,OC,Found,1974,-71.5,35.66667,0.00109
Yamato 74597,24975,Valid,OC,Found,1974,0.0,35.66667,0.01018
Yamato 74596,24974,Valid,OC,Found,1974,0.0,35.66667,0.0014
Yamato 74595,24973,Valid,OC,Found,1974,0.0,35.66667,0.00749
Yamato 74594,24972,Valid,OC,Found,1974,0.0,35.66667,0.0016899999999999999
Yamato 74593,24971,Valid,OC,Found,1974,0.0,35.66667,0.02177
Yamato 74592,24970,Valid,OC,Found,1974,0.0,35.66667,0.00557
Yamato 74591,24969,Valid,OC,Found,1974,0.0,35.66667,0.01411
Yamato 74590,24968,Valid,OC,Found,1974,0.0,35.66667,0.00463
Yamato 74589,24967,Valid,OC,Found,1974,0.0,35.66667,0.013439999999999999
Yamato 74588,24966,Valid,OC,Found,1974,0.0,35.66667,0.00833
Yamato 74607,24985,Valid,OC,Found,1974,-71.5,35.66667,0.0005600000000000001
Yamato 74586,24964,Valid,OC,Found,1974,0.0,35.66667,0.00818
Yamato 74608,24986,Valid,OC,Found,1974,-71.5,35.66667,0.002
Yamato 74610,24988,Valid,OC,Found,1974,-71.73056,35.98333,0.046799999999999994
Yamato 74622,25000,Valid,OC,Found,1974,0.0,35.66667,0.00322
Blaine Lake,5070,Valid,OC,Found,1974,52.77,-106.89667,1.8964
Hickiwan,11881,Valid,OC,Found,1974,32.35833,-112.40889,1.928
Brachina,5127,Valid,AA,Found,1974,-31.3,138.38333,0.2029
Brownfield (c),5153,Valid,OC,Found,1974,33.135,-102.27833,1.55
Balsas,4932,Valid,MIM,Found,1974,-7.53133,-46.04117,41.0
Yamato 74621,24999,Valid,OC,Found,1974,0.0,35.66667,0.00449
Maralinga,15412,Valid,CC,Found,1974,-30.3,131.26667,3.388
Aioun el Atrouss,423,Valid,AA,Fell,1974,16.39806,-9.57028,1.0
Yamato 74620,24998,Valid,OC,Found,1974,0.0,35.66667,0.004
Yamato 74619,24997,Valid,OC,Found,1974,0.0,35.66667,0.00601
Yamato 74618,24996,Valid,OC,Found,1974,0.0,35.66667,0.007030000000000001
Yamato 74617,24995,Valid,OC,Found,1974,0.0,35.66667,0.00637
Yamato 74616,24994,Valid,OC,Found,1974,0.0,35.66667,0.008119999999999999
Yamato 74615,24993,Valid,OC,Found,1974,0.0,35.66667,0.00614
Yamato 74614,24992,Valid,OC,Found,1974,0.0,35.66667,0.00692
Yamato 74613,24991,Valid,OC,Found,1974,-71.72639,35.975,0.0232
Yamato 74612,24990,Valid,OC,Found,1974,-71.5,35.66667,0.00246
Yamato 74611,24989,Valid,OC,Found,1974,-71.5,35.66667,0.0074
Yamato 74609,24987,Valid,OC,Found,1974,-71.73194,35.97778,0.2572
Yamato 74495,24873,Valid,OC,Found,1974,0.0,35.66667,0.22019999999999998
Yamato 74532,24910,Valid,OC,Found,1974,0.0,35.66667,0.00692
Yamato 74493,24871,Valid,OC,Found,1974,0.0,35.66667,0.01154
Yamato 74228,24606,Valid,OC,Found,1974,-71.5,35.66667,0.011630000000000001
Yamato 74227,24605,Valid,OC,Found,1974,-71.5,35.66667,0.008960000000000001
Yamato 74226,24604,Valid,OC,Found,1974,-71.5,35.66667,0.00484
Yamato 74225,24603,Valid,OC,Found,1974,-71.5,35.66667,0.0025
Yamato 74224,24602,Valid,OC,Found,1974,-71.5,35.66667,0.0051600000000000005
Yamato 74223,24601,Valid,OC,Found,1974,-71.5,35.66667,0.00614
Yamato 74222,24600,Valid,OC,Found,1974,-71.5,35.66667,0.00816
Yamato 74221,24599,Valid,OC,Found,1974,-71.5,35.66667,0.00845
Yamato 74220,24598,Valid,OC,Found,1974,-71.5,35.66667,0.0058
Yamato 74219,24597,Valid,OC,Found,1974,-71.5,35.66667,0.00911
Yamato 74218,24596,Valid,OC,Found,1974,-71.5,35.66667,0.00654
Yamato 74217,24595,Valid,OC,Found,1974,-71.5,35.66667,0.008060000000000001
Yamato 74216,24594,Valid,OC,Found,1974,-71.5,35.66667,0.00349
Yamato 74215,24593,Valid,OC,Found,1974,-71.5,35.66667,0.00275
Yamato 74214,24592,Valid,OC,Found,1974,-71.5,35.66667,0.0067800000000000004
Yamato 74213,24591,Valid,OC,Found,1974,-71.5,35.66667,0.0063
Yamato 74212,24590,Valid,OC,Found,1974,-71.5,35.66667,0.00216
Yamato 74229,24607,Valid,OC,Found,1974,-71.5,35.66667,0.00905
Yamato 74230,24608,Valid,OC,Found,1974,-71.5,35.66667,0.00444
